TeamID,TeamELO
3235,2016.6206743638077
3250,1574.9139856038303
3266,1889.9438452456525
3323,2238.0652156491346
3344,1599.1631431196806
3356,1202.7515243865973
3272,1450.7687155942676
3380,1375.209404791215
3313,1690.680577799544
3396,1709.2865173507175
3271,1242.1207037026707
3397,2054.253050315585
3407,1574.1245483471655
3280,1906.512498808713
3419,1304.324350059943
3249,1526.4469516057964
3401,1719.031974442043
3459,1391.0723363624993
3273,1238.650837014196
3462,1346.9420460792835
3434,1317.5744319276416
3463,1291.5854361091974
3216,836.9417430846436
3137,1409.7182561471222
3343,1936.419508786834
3164,1287.615285637739
3441,1123.1118181575735
3181,2195.9303717241833
3241,1806.6981985601424
3174,1389.2316280764287
3259,1181.5065166265704
3284,1442.6147273824643
3200,1494.6163311795283
3298,1366.3036592218812
3233,1211.6874110770516
3149,1179.318949606529
3314,2113.8056952880775
3138,1695.9119513654555
3336,1674.7887784159893
3376,2514.7092324876626
3111,1390.722632686534
3400,2319.659525430865
3317,1728.5937552672135
3130,1767.2810914055394
3265,1273.676842355888
3143,1995.2154548828616
3354,799.5238554124644
3177,1645.4689473465871
3318,1172.843363770993
3196,1830.0510331044736
3391,1374.5400200571905
3211,1938.5629940269223
3186,1438.484733480829
3131,1339.3163580825126
3378,1796.520015286466
3322,1219.339334902185
3389,1168.1360940823727
3254,949.7788657316931
3409,1642.5678361889707
3183,1404.755645270342
3110,1061.0349820611154
3122,1349.2640055319764
3204,1374.8005896926957
3168,1204.0064426273568
3424,1861.735799528175
3291,1355.6807615699977
3190,1391.595440102095
3191,1127.157031188723
3208,1753.9071614499505
3129,1508.8945894473698
3218,1603.3125160384395
3220,1330.0087579273081
3243,2017.7921262807488
3247,1345.3531822191162
3175,882.8982990379039
3383,1174.3636449717935
3251,1780.6043716359054
3329,1971.1973726625597
3270,1007.271841857462
3379,1340.9835156386134
3287,1173.0884140851251
3276,2039.9309246654736
3277,1987.044425322737
3201,1470.108154893068
3285,1484.7881170630442
3102,1449.776905219325
3135,1464.3709051108638
3332,1900.4860819698013
3225,1434.8936114534038
3338,1616.0268405735164
3116,1676.4074180145587
3375,1108.9745343543063
3398,1204.1504649053477
3388,1513.6469065463375
3417,2303.301939027068
3311,1209.8967809351402
3256,1461.944545197044
3360,1335.5782506828803
3428,2016.0836575281828
3159,1461.7909654132245
3245,1696.0167877553286
3458,1716.4344530848196
3390,2030.1865960590264
3461,1693.468014040204
3132,1634.7879822420432
3442,1299.261234550793
3373,1403.1610877401183
3165,1254.931264790073
3153,1709.5942378689547
3331,1658.0757141202153
3158,1558.9083356571573
3457,1172.2153962098726
3160,1934.0341929599074
3162,1911.8121097199312
3169,1062.634061797712
3258,1485.080134619572
3171,1136.3803275125692
3288,1135.2976158923825
3306,1112.7733316002311
3226,1400.669902396003
3455,1420.6378994056593
3308,1482.5217145254846
3431,1334.555016688084
3364,1427.534110981759
3113,1619.6299247485138
3372,1660.7662384040948
3328,2119.940226609145
3374,1557.8610689162733
3358,1313.2589051279379
3381,1288.6215158470652
3335,1562.9204200277081
3403,1755.0772647741728
3423,1225.3069255544929
3351,1140.4115804374796
3337,1300.6760563460302
3112,1884.0571537257288
3173,1540.2762199966955
3194,1352.062580858538
3253,1442.33098032397
3418,1400.4079065313324
3330,1518.9242954951808
3228,1930.7035074083756
3362,1609.063258047469
3404,1311.3992763359024
3414,1593.3296263201532
3450,1822.430847767586
3240,1279.8571709905243
3341,1066.6950157846786
3296,1446.5776537686813
3437,1894.9773485161647
3290,964.8967074474182
3319,1705.9179043140186
3402,1344.0875922826192
3108,1173.232948853991
3126,1080.040554777942
3399,1582.509798341827
3161,1658.2983981423272
3293,1741.2919442516747
3206,1796.0948711955782
3350,1887.4438671298326
3144,1496.7213811148679
3406,1405.3260273722058
3192,1471.4561054669364
3425,2275.776323549289
3439,2002.5802766584623
3185,1188.713357423114
3260,1406.2447716916286
3309,1059.37928089021
3449,1888.410440940859
3275,1517.4514972005134
3198,1368.3869749669745
3238,1378.2315695929192
3263,1421.8186810203006
3305,1358.3829142845257
3393,1837.717620566429
3412,1486.0376190823054
3371,1882.103658559596
3310,1193.2274797816742
3299,1511.257917438266
3325,1313.6938535709905
3416,1639.5417097618106
3148,1082.4321345963574
1115,929.0223363519933
1176,1263.6669679231707
3125,1790.0399790523209
3189,1369.7081508017923
3176,1237.0837844682503
3324,1267.06970088343
3346,1590.5403428016612
1346,1475.793465237464
3237,1288.5986719796015
3340,1146.1270486420037
1237,1108.3622568509736
3115,973.427206756809
3219,1406.1697566355917
1340,1397.7735590581665
3105,1303.310013279313
1107,1328.8944376608908
1357,1329.932277903458
1324,1491.3381905201345
1189,1351.3155329309598
3107,1579.8909496605725
3394,1282.6279290435812
3147,896.9824379081798
1125,1657.9423906167247
1105,1025.9064523613667
1392,1289.1167696731138
3357,1246.2670381926034
3392,1401.6381168841274
3114,1350.8872417179964
1219,1607.0571625386253
3239,1312.500790148464
1127,1295.999289079173
3205,1139.42480642533
3289,1178.1040402797676
3366,989.2940900768986
3127,1234.3433856540275
3415,1440.619774799867
1289,1125.3985170310566
1415,1542.7151321405377
3252,1441.5176690138449
3128,1160.9701833018237
1236,1441.0878487333853
1394,1351.1694469786928
1205,1276.7452673353648
1128,1401.7685277371731
1252,1563.2576958457805
3236,1600.0859712573913
1366,1132.349633308436
3429,1130.3564446650046
1294,1533.6474276027902
1255,1348.439419762229
1430,1654.6155798954578
3430,1384.7499327999935
3255,1255.4835524642615
3294,1370.176840087676
3413,1537.0482480690578
1413,1416.9562638016962
1355,1531.5295291033412
1244,1503.5552848703169
1295,1469.6988813850787
3244,1353.3631708948355
3295,1585.2270234875502
3316,1066.1240756245008
3355,1999.3565880041365
1316,1331.083134110332
1445,1118.1671319015015
1312,1107.991896469659
3146,1515.5979534192352
3445,902.6303447453173
3312,1188.6635152599167
1146,1182.122794477565
1167,1357.7073258134928
1300,1177.8173550696854
1367,1118.3132468143117
3167,1079.5859143618268
3195,1940.1407459504564
3342,1034.319870568002
1342,1251.5800735555983
3367,1100.968300430682
1195,1445.7606180075584
1188,1386.79710693694
1377,1391.7205352766161
1315,1306.4182916664838
3136,1287.6277540996334
3315,1350.2065141094101
3300,1156.5243515650402
3223,981.013300046757
1136,1527.2316449619875
3188,1091.9315411244165
1370,1477.509241241304
3370,1099.706148936227
3377,1401.7778752337895
1303,1484.7765003029785
3297,1331.4287463441444
3303,1356.4119244580982
1297,1452.4828775332326
1213,1756.2560027448371
1262,1367.0281486453187
3262,988.3303073429516
1101,1459.1864268524557
3230,1329.0368794207313
3213,1772.743608323331
3101,1433.6257889701164
1230,1185.5657894200835
1466,1492.4398456327945
3466,1273.6767220009372
3465,1487.1068797236187
1465,1493.752896869686
3467,1278.2446067750193
1467,1451.5305873910104
3470,1395.546171926719
1470,1448.7846567666063
1469,1249.3405010614567
1468,1143.0151036353006
3468,1328.833300627229
3469,1201.2159996128078
3471,1488.1855111370096
1471,1728.1703252756447
1472,1493.8313122528052
3472,1437.534522932423
1476,1189.728241195093
1473,1229.5209204054659
1475,1128.2932722200014
1477,1099.5018695361325
1474,1405.713190122104
3473,1381.7620162249273
3476,1187.2417556082821
3474,1136.7085261583254
3475,1463.9291455051407
3477,1113.947230114336
3478,1178.6886309980935
1478,1155.979444034243
1479,1341.4549095886473
1480,1258.9460932238558
3480,1351.409092496622
3479,1190.2341579451897
